"subject","procedure","pSwitch","stim","trial","taskcode","transition","rt","error","errortrim"
7,"cuedproc",0.3,6,2,"mag","Switch",973,0,0
7,"cuedproc",0.3,8,3,"mag","Rep",532,0,0
7,"cuedproc",0.3,9,4,"error","Switch",765,1,1
7,"cuedproc",0.3,7,5,"parity","Rep",1015,0,1
7,"cuedproc",0.3,3,6,"parity","Rep",499,0,0
7,"cuedproc",0.3,2,7,"mag","Switch",606,0,0
7,"cuedproc",0.3,9,8,"mag","Rep",565,0,0
7,"cuedproc",0.3,1,9,"mag","Rep",541,0,0
7,"cuedproc",0.3,1,10,"mag","Rep",383,0,0
7,"cuedproc",0.3,6,11,"parity","Switch",959,0,0
7,"cuedproc",0.3,7,12,"parity","Rep",991,0,0
7,"cuedproc",0.3,4,13,"parity","Rep",541,0,0
7,"cuedproc",0.3,3,14,"error","Rep",702,1,1
7,"cuedproc",0.3,9,15,"parity","Rep",491,0,1
7,"cuedproc",0.3,4,16,"parity","Rep",551,0,0
7,"cuedproc",0.3,8,17,"error","Rep",552,1,1
7,"cuedproc",0.2,6,2,"parity","Rep",470,0,0
7,"cuedproc",0.2,8,3,"parity","Rep",346,0,0
7,"cuedproc",0.2,9,4,"parity","Rep",500,0,0
7,"cuedproc",0.2,6,5,"parity","Rep",607,0,0
7,"cuedproc",0.2,2,6,"parity","Rep",717,0,0
7,"cuedproc",0.2,3,7,"parity","Rep",1063,0,0
7,"cuedproc",0.2,9,8,"parity","Rep",762,0,0
7,"cuedproc",0.2,8,9,"error","Rep",553,1,1
7,"cuedproc",0.2,3,10,"mag","Switch",1076,0,1
7,"cuedproc",0.2,4,11,"parity","Switch",1567,0,0
7,"cuedproc",0.2,2,12,"parity","Rep",483,0,0
7,"cuedproc",0.2,9,13,"parity","Rep",439,0,0
7,"cuedproc",0.2,7,14,"parity","Rep",885,0,0
7,"cuedproc",0.2,1,15,"parity","Rep",519,0,0
7,"cuedproc",0.2,3,16,"parity","Rep",418,0,0
7,"cuedproc",0.2,4,17,"mag","Switch",1016,0,0
7,"cuedproc",0.3,1,2,"error","Switch",1389,1,1
7,"cuedproc",0.3,1,3,"error","Rep",564,1,1
7,"cuedproc",0.3,9,4,"mag","Switch",1279,0,1
7,"cuedproc",0.3,7,5,"mag","Rep",520,0,0
7,"cuedproc",0.3,9,7,"mag","Switch",496,0,0
7,"cuedproc",0.3,9,8,"parity","Switch",810,0,0
7,"cuedproc",0.3,3,9,"error","Switch",575,1,1
7,"cuedproc",0.3,8,10,"mag","Rep",738,0,1
7,"cuedproc",0.3,1,11,"parity","Switch",1219,0,0
7,"cuedproc",0.3,8,13,"parity","Rep",584,0,0
7,"cuedproc",0.3,6,15,"mag","Rep",630,0,0
7,"cuedproc",0.3,6,16,"mag","Rep",395,0,0
7,"cuedproc",0.3,6,17,"parity","Switch",891,0,0
7,"cuedproc",1,9,2,"parity","Switch",1080,0,0
7,"cuedproc",1,7,3,"mag","Switch",666,0,0
7,"cuedproc",1,1,4,"parity","Switch",710,0,0
7,"cuedproc",1,7,5,"mag","Switch",536,0,0
7,"cuedproc",1,4,6,"parity","Switch",826,0,0
7,"cuedproc",1,9,7,"mag","Switch",487,0,0
7,"cuedproc",1,6,8,"parity","Switch",867,0,0
7,"cuedproc",1,6,9,"mag","Switch",726,0,0
7,"cuedproc",1,7,10,"error","Switch",984,1,1
7,"cuedproc",1,4,11,"mag","Switch",696,0,1
7,"cuedproc",1,6,12,"parity","Switch",1258,0,0
7,"cuedproc",1,7,13,"mag","Switch",445,0,0
7,"cuedproc",1,7,14,"parity","Switch",426,0,0
7,"cuedproc",1,3,15,"mag","Switch",768,0,0
7,"cuedproc",1,9,16,"parity","Switch",527,0,0
7,"cuedproc",1,8,17,"error","Switch",1081,1,1
7,"cuedproc",0.7,4,2,"parity","Rep",930,0,1
7,"cuedproc",0.7,6,3,"parity","Rep",1234,0,0
7,"cuedproc",0.7,7,4,"parity","Rep",582,0,0
7,"cuedproc",0.7,6,5,"error","Switch",725,1,1
7,"cuedproc",0.7,4,6,"parity","Switch",681,0,1
7,"cuedproc",0.7,1,7,"mag","Switch",1028,0,0
7,"cuedproc",0.7,6,8,"parity","Switch",1192,0,0
7,"cuedproc",0.7,8,9,"mag","Switch",989,0,0
7,"cuedproc",0.7,3,10,"error","Switch",483,1,1
7,"cuedproc",0.7,1,11,"parity","Rep",1185,0,1
7,"cuedproc",0.7,8,12,"mag","Switch",1007,0,0
7,"cuedproc",0.7,7,13,"mag","Rep",692,0,0
7,"cuedproc",0.7,7,14,"error","Switch",703,1,1
7,"cuedproc",0.7,2,16,"parity","Switch",891,0,0
7,"cuedproc",0.7,8,17,"parity","Rep",1110,0,0
7,"cuedproc",0.9,3,2,"error","Switch",1039,1,1
7,"cuedproc",0.9,4,3,"parity","Switch",934,0,1
7,"cuedproc",0.9,2,4,"mag","Switch",894,0,0
7,"cuedproc",0.9,9,5,"parity","Switch",583,0,0
7,"cuedproc",0.9,7,6,"parity","Rep",927,0,0
7,"cuedproc",0.9,7,7,"mag","Switch",863,0,0
7,"cuedproc",0.9,7,8,"parity","Switch",418,0,0
7,"cuedproc",0.9,9,9,"mag","Switch",513,0,0
7,"cuedproc",0.9,3,10,"parity","Switch",1203,0,0
7,"cuedproc",0.9,4,11,"mag","Switch",688,0,0
7,"cuedproc",0.9,1,12,"parity","Switch",1035,0,0
7,"cuedproc",0.9,1,13,"mag","Switch",839,0,0
7,"cuedproc",0.9,7,14,"parity","Switch",587,0,0
7,"cuedproc",0.9,9,15,"parity","Rep",555,0,0
7,"cuedproc",0.9,9,16,"mag","Switch",1147,0,0
7,"cuedproc",0.9,7,17,"parity","Switch",722,0,0
7,"cuedproc",0,7,2,"parity","Rep",802,0,0
7,"cuedproc",0,8,3,"parity","Rep",752,0,0
7,"cuedproc",0,6,4,"parity","Rep",560,0,0
7,"cuedproc",0,6,5,"parity","Rep",408,0,0
7,"cuedproc",0,4,6,"parity","Rep",551,0,0
7,"cuedproc",0,8,7,"parity","Rep",408,0,0
7,"cuedproc",0,4,8,"parity","Rep",480,0,0
7,"cuedproc",0,8,9,"parity","Rep",484,0,0
7,"cuedproc",0,2,10,"parity","Rep",391,0,0
7,"cuedproc",0,8,11,"parity","Rep",487,0,0
7,"cuedproc",0,1,12,"parity","Rep",530,0,0
7,"cuedproc",0,4,13,"error","Rep",380,1,1
7,"cuedproc",0,7,14,"parity","Rep",462,0,1
7,"cuedproc",0,4,15,"error","Rep",1027,1,1
7,"cuedproc",0,2,16,"parity","Rep",466,0,1
7,"cuedproc",0,8,17,"parity","Rep",574,0,0
7,"cuedproc",0.4,1,2,"error","Rep",608,1,1
7,"cuedproc",0.4,2,3,"parity","Switch",953,0,1
7,"cuedproc",0.4,9,5,"parity","Rep",784,0,1
7,"cuedproc",0.4,8,6,"parity","Rep",647,0,0
7,"cuedproc",0.4,6,7,"parity","Rep",780,0,0
7,"cuedproc",0.4,3,8,"error","Rep",738,1,1
7,"cuedproc",0.4,1,9,"mag","Switch",469,0,1
7,"cuedproc",0.4,8,10,"mag","Rep",490,0,0
7,"cuedproc",0.4,3,11,"parity","Switch",1134,0,0
7,"cuedproc",0.4,4,12,"mag","Switch",1053,0,0
7,"cuedproc",0.4,6,13,"parity","Switch",904,0,0
7,"cuedproc",0.4,1,14,"parity","Rep",954,0,0
7,"cuedproc",0.4,6,15,"parity","Rep",610,0,0
7,"cuedproc",0.4,4,17,"mag","Rep",746,0,1
7,"cuedproc",0.6,4,2,"parity","Switch",655,0,1
7,"cuedproc",0.6,2,3,"mag","Switch",1523,0,0
7,"cuedproc",0.6,6,4,"parity","Switch",1218,0,0
7,"cuedproc",0.6,4,5,"parity","Rep",590,0,0
7,"cuedproc",0.6,8,6,"mag","Switch",990,0,0
7,"cuedproc",0.6,6,7,"error","Switch",580,1,1
7,"cuedproc",0.6,8,8,"mag","Switch",477,0,1
7,"cuedproc",0.6,7,9,"mag","Rep",1481,0,0
7,"cuedproc",0.6,6,10,"parity","Switch",945,0,0
7,"cuedproc",0.6,9,11,"mag","Switch",545,0,0
7,"cuedproc",0.6,2,12,"parity","Switch",442,0,0
7,"cuedproc",0.6,3,13,"error","Rep",432,1,1
7,"cuedproc",0.6,3,14,"error","Switch",656,1,1
7,"cuedproc",0.6,7,15,"parity","Switch",535,0,1
7,"cuedproc",0.6,7,16,"mag","Switch",384,0,0
7,"cuedproc",0.6,3,17,"parity","Switch",752,0,0
7,"cuedproc",0.5,6,4,"mag","Switch",673,0,0
7,"cuedproc",0.5,7,5,"mag","Rep",414,0,0
7,"cuedproc",0.5,2,6,"parity","Switch",613,0,0
7,"cuedproc",0.5,1,7,"parity","Rep",778,0,0
7,"cuedproc",0.5,4,9,"mag","Rep",407,0,0
7,"cuedproc",0.5,1,10,"parity","Switch",903,0,0
7,"cuedproc",0.5,9,11,"parity","Rep",593,0,0
7,"cuedproc",0.5,7,12,"parity","Rep",400,0,0
7,"cuedproc",0.5,4,13,"mag","Switch",655,0,0
7,"cuedproc",0.5,1,14,"error","Switch",932,1,1
7,"cuedproc",0.5,7,15,"mag","Switch",486,0,1
7,"cuedproc",0.5,2,16,"mag","Rep",698,0,0
7,"cuedproc",0.5,3,17,"parity","Switch",853,0,0
7,"cuedproc",0.8,8,2,"error","Switch",601,1,1
7,"cuedproc",0.8,1,3,"parity","Rep",754,0,1
7,"cuedproc",0.8,6,4,"mag","Switch",771,0,0
7,"cuedproc",0.8,2,5,"parity","Switch",698,0,0
7,"cuedproc",0.8,7,6,"mag","Switch",540,0,0
7,"cuedproc",0.8,1,8,"mag","Switch",921,0,0
7,"cuedproc",0.8,6,9,"parity","Switch",793,0,0
7,"cuedproc",0.8,1,11,"parity","Rep",433,0,0
7,"cuedproc",0.8,4,12,"parity","Rep",855,0,0
7,"cuedproc",0.8,4,13,"error","Switch",1497,1,1
7,"cuedproc",0.8,6,14,"parity","Switch",787,0,1
7,"cuedproc",0.8,1,15,"error","Switch",602,1,1
7,"cuedproc",0.8,1,16,"error","Switch",675,1,1
7,"cuedproc",0.8,2,17,"mag","Switch",1537,0,1
7,"cuedproc",0.1,1,2,"parity","Rep",579,0,1
7,"cuedproc",0.1,3,3,"parity","Rep",619,0,0
7,"cuedproc",0.1,7,4,"parity","Rep",369,0,0
7,"cuedproc",0.1,4,5,"parity","Rep",513,0,0
7,"cuedproc",0.1,7,6,"parity","Rep",572,0,0
7,"cuedproc",0.1,9,7,"parity","Rep",524,0,0
7,"cuedproc",0.1,6,8,"parity","Rep",862,0,0
7,"cuedproc",0.1,4,9,"parity","Rep",569,0,0
7,"cuedproc",0.1,4,10,"parity","Rep",425,0,0
7,"cuedproc",0.1,6,12,"mag","Switch",1544,0,0
7,"cuedproc",0.1,4,13,"mag","Rep",703,0,0
7,"cuedproc",0.1,7,14,"mag","Rep",465,0,0
7,"cuedproc",0.1,2,15,"parity","Switch",1285,0,0
7,"cuedproc",0.1,8,16,"parity","Rep",686,0,0
7,"cuedproc",0.1,2,17,"parity","Rep",434,0,0
7,"cuedproc",0.6,2,3,"mag","Switch",626,0,0
7,"cuedproc",0.6,4,4,"mag","Rep",496,0,0
7,"cuedproc",0.6,9,5,"parity","Switch",875,0,0
7,"cuedproc",0.6,4,6,"mag","Switch",550,0,0
7,"cuedproc",0.6,6,7,"parity","Switch",1111,0,0
7,"cuedproc",0.6,1,8,"error","Switch",736,1,1
7,"cuedproc",0.6,9,9,"parity","Switch",475,0,1
7,"cuedproc",0.6,7,10,"parity","Rep",424,0,0
7,"cuedproc",0.6,2,11,"mag","Switch",926,0,0
7,"cuedproc",0.6,3,12,"parity","Switch",575,0,0
7,"cuedproc",0.6,3,13,"parity","Rep",415,0,0
7,"cuedproc",0.6,2,14,"parity","Rep",614,0,0
7,"cuedproc",0.6,4,16,"mag","Switch",806,0,1
7,"cuedproc",0.6,7,17,"parity","Switch",1028,0,0
7,"cuedproc",0.1,7,2,"parity","Rep",392,0,0
7,"cuedproc",0.1,1,3,"mag","Switch",704,0,0
7,"cuedproc",0.1,8,4,"mag","Rep",723,0,0
7,"cuedproc",0.1,1,5,"mag","Rep",444,0,0
7,"cuedproc",0.1,2,6,"mag","Rep",642,0,0
7,"cuedproc",0.1,4,7,"mag","Rep",591,0,0
7,"cuedproc",0.1,6,8,"parity","Switch",966,0,0
7,"cuedproc",0.1,4,10,"parity","Rep",500,0,0
7,"cuedproc",0.1,9,13,"parity","Rep",678,0,0
7,"cuedproc",0.1,1,14,"parity","Rep",673,0,0
7,"cuedproc",0.1,3,15,"parity","Rep",637,0,0
7,"cuedproc",0.1,4,16,"parity","Rep",570,0,0
7,"cuedproc",0.1,9,17,"parity","Rep",690,0,0
7,"cuedproc",0.3,2,2,"mag","Rep",376,0,0
7,"cuedproc",0.3,6,3,"mag","Rep",640,0,0
7,"cuedproc",0.3,3,4,"mag","Rep",589,0,0
7,"cuedproc",0.3,1,5,"mag","Rep",549,0,0
7,"cuedproc",0.3,3,7,"error","Rep",661,1,1
7,"cuedproc",0.3,7,8,"parity","Rep",619,0,1
7,"cuedproc",0.3,4,9,"parity","Rep",465,0,0
7,"cuedproc",0.3,9,10,"parity","Rep",622,0,0
7,"cuedproc",0.3,4,11,"parity","Rep",452,0,0
7,"cuedproc",0.3,1,12,"error","Rep",457,1,1
7,"cuedproc",0.3,1,13,"parity","Rep",665,0,1
7,"cuedproc",0.3,4,14,"parity","Rep",692,0,0
7,"cuedproc",0.3,6,15,"parity","Rep",640,0,0
7,"cuedproc",0.3,1,16,"error","Rep",453,1,1
7,"cuedproc",0.3,2,17,"parity","Rep",748,0,1
7,"cuedproc",0.4,8,2,"error","Switch",1348,1,1
7,"cuedproc",0.4,9,3,"mag","Switch",676,0,1
7,"cuedproc",0.4,9,4,"mag","Rep",480,0,0
7,"cuedproc",0.4,6,5,"mag","Rep",724,0,0
7,"cuedproc",0.4,4,6,"error","Rep",413,1,1
7,"cuedproc",0.4,7,7,"parity","Switch",662,0,1
7,"cuedproc",0.4,4,8,"parity","Rep",1146,0,0
7,"cuedproc",0.4,3,9,"parity","Rep",633,0,0
7,"cuedproc",0.4,4,10,"parity","Rep",958,0,0
7,"cuedproc",0.4,7,11,"mag","Switch",502,0,0
7,"cuedproc",0.4,9,12,"mag","Rep",417,0,0
7,"cuedproc",0.4,4,13,"parity","Switch",607,0,0
7,"cuedproc",0.4,9,14,"mag","Switch",574,0,0
7,"cuedproc",0.4,6,15,"mag","Rep",462,0,0
7,"cuedproc",0.4,8,16,"mag","Rep",419,0,0
7,"cuedproc",0.4,2,17,"mag","Rep",641,0,0
7,"cuedproc",0.7,9,2,"parity","Switch",783,0,0
7,"cuedproc",0.7,4,3,"mag","Switch",526,0,0
7,"cuedproc",0.7,8,4,"error","Switch",600,1,1
7,"cuedproc",0.7,4,5,"mag","Switch",673,0,1
7,"cuedproc",0.7,8,6,"parity","Switch",885,0,0
7,"cuedproc",0.7,3,7,"error","Switch",1423,1,1
7,"cuedproc",0.7,3,8,"mag","Rep",509,0,1
7,"cuedproc",0.7,3,9,"mag","Rep",784,0,0
7,"cuedproc",0.7,6,10,"parity","Switch",957,0,0
7,"cuedproc",0.7,7,11,"mag","Switch",606,0,0
7,"cuedproc",0.7,2,12,"parity","Switch",740,0,0
7,"cuedproc",0.7,4,13,"mag","Switch",1492,0,0
7,"cuedproc",0.7,8,14,"parity","Switch",925,0,0
7,"cuedproc",0.7,8,15,"parity","Rep",390,0,0
7,"cuedproc",0.7,2,16,"mag","Switch",534,0,0
7,"cuedproc",0.7,6,17,"parity","Switch",487,0,0
7,"cuedproc",0.8,4,2,"mag","Switch",1050,0,0
7,"cuedproc",0.8,2,3,"mag","Rep",421,0,0
7,"cuedproc",0.8,8,4,"parity","Switch",1044,0,0
7,"cuedproc",0.8,2,5,"mag","Switch",480,0,0
7,"cuedproc",0.8,4,6,"parity","Switch",436,0,0
7,"cuedproc",0.8,7,7,"parity","Rep",569,0,0
7,"cuedproc",0.8,6,8,"error","Switch",842,1,1
7,"cuedproc",0.8,9,9,"parity","Switch",744,0,1
7,"cuedproc",0.8,7,11,"parity","Switch",1565,0,0
7,"cuedproc",0.8,4,12,"mag","Switch",609,0,0
7,"cuedproc",0.8,2,13,"parity","Switch",488,0,0
7,"cuedproc",0.8,8,14,"mag","Switch",1156,0,0
7,"cuedproc",0.8,2,15,"parity","Switch",499,0,0
7,"cuedproc",0.8,8,16,"error","Switch",630,1,1
7,"cuedproc",0.8,9,17,"parity","Switch",869,0,1
7,"cuedproc",1,6,2,"mag","Switch",1203,0,1
7,"cuedproc",1,2,3,"parity","Switch",983,0,0
7,"cuedproc",1,3,4,"mag","Switch",637,0,0
7,"cuedproc",1,9,5,"parity","Switch",979,0,0
7,"cuedproc",1,1,6,"mag","Switch",393,0,0
7,"cuedproc",1,7,7,"parity","Switch",1496,0,0
7,"cuedproc",1,2,8,"mag","Switch",576,0,0
7,"cuedproc",1,9,9,"parity","Switch",872,0,0
7,"cuedproc",1,6,10,"mag","Switch",595,0,0
7,"cuedproc",1,4,11,"parity","Switch",706,0,0
7,"cuedproc",1,2,12,"mag","Switch",844,0,0
7,"cuedproc",1,2,13,"parity","Switch",441,0,0
7,"cuedproc",1,4,14,"mag","Switch",494,0,0
7,"cuedproc",1,7,15,"parity","Switch",850,0,0
7,"cuedproc",1,8,16,"mag","Switch",725,0,0
7,"cuedproc",1,2,17,"parity","Switch",639,0,0
7,"cuedproc",0.9,8,2,"mag","Switch",657,0,0
7,"cuedproc",0.9,4,3,"parity","Switch",574,0,0
7,"cuedproc",0.9,9,4,"mag","Switch",470,0,0
7,"cuedproc",0.9,9,5,"parity","Switch",594,0,0
7,"cuedproc",0.9,2,6,"mag","Switch",481,0,0
7,"cuedproc",0.9,2,7,"parity","Switch",413,0,0
7,"cuedproc",0.9,4,8,"mag","Switch",1227,0,0
7,"cuedproc",0.9,7,9,"parity","Switch",702,0,0
7,"cuedproc",0.9,1,10,"error","Switch",745,1,1
7,"cuedproc",0.9,9,11,"parity","Switch",1299,0,1
7,"cuedproc",0.9,7,12,"mag","Switch",715,0,0
7,"cuedproc",0.9,4,13,"parity","Switch",573,0,0
7,"cuedproc",0.9,1,15,"error","Switch",600,1,1
7,"cuedproc",0.9,9,17,"parity","Switch",1065,0,0
7,"cuedproc",0.2,9,2,"mag","Rep",743,0,0
7,"cuedproc",0.2,9,3,"mag","Rep",528,0,0
7,"cuedproc",0.2,8,4,"parity","Switch",993,0,0
7,"cuedproc",0.2,2,5,"parity","Rep",431,0,0
7,"cuedproc",0.2,7,6,"mag","Switch",645,0,0
7,"cuedproc",0.2,2,7,"mag","Rep",634,0,0
7,"cuedproc",0.2,4,8,"mag","Rep",327,0,0
7,"cuedproc",0.2,1,9,"mag","Rep",393,0,0
7,"cuedproc",0.2,3,10,"mag","Rep",376,0,0
7,"cuedproc",0.2,6,11,"mag","Rep",400,0,0
7,"cuedproc",0.2,6,12,"mag","Rep",383,0,0
7,"cuedproc",0.2,9,13,"mag","Rep",367,0,0
7,"cuedproc",0.2,3,14,"parity","Switch",888,0,0
7,"cuedproc",0.2,7,15,"parity","Rep",499,0,0
